href,language_num,sex,birth_place,native_language,other_languages,age_sex,age_of_english_onset,english_learning_method,english_residence,length_of_english_residence,age
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1777,arabic64,male,"['saudi', 'arabia']","arabic
(ars)",['none'],"['23,', 'male', '']",6.0,naturalistic,usa,3.0,23.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1778,arabic65,female,"['samail,', 'oman']","arabic
(acx)",['none'],"['32,', 'female', '']",10.0,academic,usa,6.0,32.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1784,arabic66,male,"['saudi', 'arabia']","arabic
(ars)",['none'],"['50,', 'male', '']",14.0,academic,usa,1.0,50.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1785,arabic67,male,"['nasriah,', 'iraq']","arabic
(afb)",['none'],"['43,', 'male', '']",22.0,academic,usa,20.0,43.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1805,arabic68,male,"['london,', 'uk']","arabic
(ars)",['none'],"['20,', 'male', '']",6.0,naturalistic,usa,9.0,20.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1810,arabic69,female,"['kerma,', 'sudan']","arabic
(apd)","['nobiin', '']","['55,', 'female', '']",15.0,academic,usa,21.0,55.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1827,arabic70,male,"['casablanca,', 'morocco']","arabic
(ary)","['french', 'spanish', '']","['47,', 'male', '']",16.0,academic,usa,25.0,47.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1828,arabic71,female,"['city,', 'kuwait']","arabic
(afb)","['turkish', 'spanish', '']","['29,', 'female', '']",21.0,naturalistic,usa,8.0,29.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1832,arabic72,female,"['baghdad,', 'iraq']","arabic
(acm)",['none'],"['20,', 'female', '']",11.0,academic,usa,4.8,20.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1841,arabic73,female,"['nazareth,', 'israel']","arabic
(ajp)","['hebrew', '']","['47,', 'female', '']",7.0,academic,usa,28.0,47.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1870,arabic74,male,"['alexandria,', 'egypt']","arabic
(arz)","['french', '']","['18,', 'male', '']",4.0,academic,usa,0.4,18.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1885,arabic75,female,"['saudi', 'arabia']","arabic
(ars)",['none'],"['26,', 'female', '']",2.0,naturalistic,usa,5.2,26.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1892,arabic76,male,"['saudi', 'arabia']","arabic
(acw)",['none'],"['25,', 'male', '']",4.0,naturalistic,usa,0.2,25.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1894,arabic77,female,"['saudi', 'arabia']","arabic
(acw)","['korean', 'japanese', '']","['18,', 'female', '']",4.0,naturalistic,usa,1.0,18.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1897,arabic78,female,"['columbia,', 'usa']",arabic,['none'],"['19,', 'female', '']",3.0,naturalistic,usa,8.0,19.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1899,arabic79,female,"['saudi', 'arabia']","arabic
(acw)",['none'],"['24,', 'female', '']",13.0,academic,usa,1.0,24.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1901,arabic80,male,"['saudi', 'arabia']","arabic
(ars)",['none'],"['25,', 'male', '']",11.0,academic,usa,2.0,25.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1914,arabic81,male,"['saudi', 'arabia']","arabic
(ars)","['german', '']","['22,', 'male', '']",17.0,naturalistic,usa,3.6,22.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1917,arabic82,male,"['damascus,', 'syria']","arabic
(apc)",['none'],"['42,', 'male', '']",12.0,academic,usa,0.3,42.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1920,arabic83,male,"['saudi', 'arabia']","arabic
(ars)",['none'],"['22,', 'male', '']",21.0,academic,usa,1.0,22.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1927,arabic84,female,"['saudi', 'arabia']","arabic
(acw)",['none'],"['26,', 'female', '']",12.0,academic,usa,2.0,26.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1963,arabic85,female,"['saudi', 'arabia']","arabic
(acw)",['none'],"['24,', 'female', '']",14.0,academic,usa,0.4,24.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1964,arabic86,male,"['cairo,', 'egypt']","arabic
(arz)","['french', 'spanish', '']","['28,', 'male', '']",3.0,academic,usa,2.8,28.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2005,arabic87,female,"['city,', 'kuwait']","arabic
(afb)","['turkish', '']","['49,', 'female', '']",10.0,academic,usa,0.5,49.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2008,arabic88,female,"['beirut,', 'lebanon']","arabic
(apc)","['french', '']","['19,', 'female', '']",4.0,academic,usa,3.0,19.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2022,arabic89,female,"['baghdad,', 'iraq']","arabic
(acm)",['none'],"['35,', 'female', '']",19.0,academic,usa,16.0,35.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2036,arabic90,female,"['tripoli,', 'libya']","arabic
(ayl)","['turkish', '']","['23,', 'female', '']",12.0,academic,usa,2.5,23.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2086,arabic91,female,"['saudi', 'arabia']","arabic
(ars)",['none'],"['57,', 'female', '']",12.0,academic,usa,8.0,57.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2087,arabic92,male,"['baghdad,', 'iraq']","arabic
(acm)","['dutch', '']","['36,', 'male', '']",10.0,academic,usa,2.0,36.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2112,arabic93,female,"['baghdad,', 'iraq']","arabic
(acm)",['none'],"['27,', 'female', '']",10.0,academic,usa,4.8,27.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2114,arabic94,female,"['arab', 'emirates']","arabic
(afb)",['none'],"['24,', 'female', '']",9.0,academic,usa,9.0,24.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2143,arabic95,female,"['city,', 'kuwait']","arabic
(afb)",['none'],"['31,', 'female', '']",10.0,academic,usa,1.0,31.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2153,arabic96,male,"['saudi', 'arabia']","arabic
(ars)",['none'],"['21,', 'male', '']",7.0,academic,usa,2.0,21.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2157,arabic99,female,"['saudi', 'arabia']","arabic
(acw)",['none'],"['25,', 'female', '']",16.0,academic,usa,2.0,25.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2159,arabic100,female,"['beirut,', 'lebanon']","arabic
(apc)","['french', 'german', '']","['40,', 'female', '']",10.0,academic,usa,20.0,40.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2160,arabic101,male,"['doha,', 'qatar']","arabic
(afb)",['none'],"['21,', 'male', '']",10.0,academic,usa,2.0,21.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2161,arabic102,male,"['saudi', 'arabia']","arabic
(ajp)","['french', '']","['22,', 'male', '']",3.0,academic,usa,5.0,22.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2196,arabic103,male,"['baghdad,', 'iraq']","arabic
(acm)",['none'],"['29,', 'male', '']",10.0,academic,usa,3.0,29.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2200,arabic104,female,"['saudi', 'arabia']","arabic
(ars)",['none'],"['31,', 'female', '']",6.0,academic,usa,4.0,31.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2217,arabic111,female,"['saudi', 'arabia']","arabic
(ars)",['none'],"['20,', 'female', '']",5.0,academic,usa,3.0,20.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2218,arabic112,female,"['saudi', 'arabia']","arabic
(ars)",['none'],"['19,', 'female', '']",3.0,academic,usa,2.5,19.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2219,arabic113,female,"['saudi', 'arabia']","arabic
(ars)","['spanish', '']","['20,', 'female', '']",1.0,naturalistic,usa,4.0,20.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2220,arabic114,female,"['amman,', 'jordan']","arabic
(acm)",['none'],"['23,', 'female', '']",4.0,academic,usa,5.5,23.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2222,arabic115,female,"['damascus,', 'syria']","arabic
(apc)","['hindi', '']","['41,', 'female', '']",19.0,academic,usa,22.0,41.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2243,arabic116,female,"['saudi', 'arabia']","arabic
(ars)",['none'],"['30,', 'female', '']",13.0,academic,usa,4.0,30.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2253,arabic117,male,"['saudi', 'arabia']","arabic
(ars)",['none'],"['40,', 'male', '']",37.0,academic,usa,3.0,40.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2254,arabic118,male,"['saudi', 'arabia']","arabic
(ars)",['none'],"['40,', 'male', '']",13.0,academic,usa,3.0,40.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2256,arabic119,male,"['saudi', 'arabia']","arabic
(acw)",['none'],"['29,', 'male', '']",13.0,academic,usa,17.0,29.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2257,arabic120,male,"['saudi', 'arabia']","arabic
(ars)","['amharic', 'tagalog', 'tigrigna', '']","['31,', 'male', '']",13.0,academic,usa,3.0,31.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2258,arabic121,male,"['saudi', 'arabia']","arabic
(ajp)",['none'],"['28,', 'male', '']",5.0,academic,usa,3.0,28.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2268,arabic122,male,"['saudi', 'arabia']","arabic
(acw)",['none'],"['31,', 'male', '']",28.0,academic,usa,6.0,31.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2304,arabic123,male,"['saudi', 'arabia']","arabic
(ars)",['none'],"['26,', 'male', '']",12.0,academic,usa,0.3,26.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2310,arabic124,male,"['geulmim,', 'morocco']","arabic
(ary)","['french', 'tachelhit', '']","['42,', 'male', '']",17.0,academic,usa,18.0,42.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2311,arabic125,male,"['beersheba,', 'israel']","arabic
(ajp)","['hebrew', 'italian', '']","['69,', 'male', '']",12.0,academic,usa,12.0,69.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2312,arabic126,male,"['beersheba,', 'israel']","arabic
(ajp)","['hebrew', '']","['51,', 'male', '']",10.0,academic,usa,24.0,51.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2313,arabic127,female,"['tarshiha-maalot,', 'israel']","arabic
(ajp)","['hebrew', '']","['51,', 'female', '']",14.0,academic,usa,24.0,51.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2321,arabic128,male,"['saudi', 'arabia']","arabic
(ars)",['none'],"['40,', 'male', '']",13.0,academic,usa,1.3,40.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2331,arabic129,male,"['ramallah,', 'palestine']","arabic
(ajp)",['none'],"['48,', 'male', '']",11.0,academic,usa,20.0,48.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2344,arabic130,male,"['saudi', 'arabia']","arabic
(ars)","['spanish', '']","['31,', 'male', '']",12.0,academic,usa,4.5,31.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2345,arabic131,male,"['saudi', 'arabia']","arabic
(ars)",['none'],"['20,', 'male', '']",17.0,academic,usa,4.0,20.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2387,arabic132,female,"['cairo,', 'egypt']","arabic
(arz)","['spanish', '']","['29,', 'female', '']",19.0,naturalistic,usa,11.0,29.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2407,arabic134,female,"['saudi', 'arabia']","arabic
(acw)",['none'],"['29,', 'female', '']",13.0,academic,usa,0.1,29.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2410,arabic135,female,"['saudi', 'arabia']","arabic
(ars)",['none'],"['34,', 'female', '']",12.0,academic,usa,1.0,34.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2411,arabic136,female,"['wales,', 'uk']","arabic
(ars)",['none'],"['19,', 'female', '']",14.0,naturalistic,usa,5.0,19.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2425,arabic137,male,"['arab', 'emirates']","arabic
(afb)",['none'],"['20,', 'male', '']",7.0,academic,usa,0.7,20.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2426,arabic138,male,"['saudi', 'arabia']","arabic
(ars)",['none'],"['25,', 'male', '']",12.0,academic,usa,0.2,25.0
